sep=,
DeviceTag:,Right Foot
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
StartTime: ,2023-06-27_13:36:40_000 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
662,1932338752,-0.10751106590033,-0.32028228044510,-116.57881927490234,0.03431869670749,-0.01868363097310,9.50666522979736,-0.56246298551559,3.58749127388000,0.38817092776299
663,1932347085,-0.10755588859320,-0.32042497396469,-116.57821655273438,0.01623241975904,-0.03032177872956,9.48594474792480,-0.62854772806168,3.51216006278992,0.37994876503944
664,1932355418,-0.10761559754610,-0.32077875733376,-116.57907867431641,0.02403885498643,-0.01240560598671,9.49227142333984,-0.63282531499863,3.49784135818481,0.19245254993439
665,1932363751,-0.10813257098198,-0.32060918211937,-116.57952880859375,0.03528315573931,-0.04448304325342,9.49921798706055,-0.68610292673111,3.54981303215027,0.25341445207596
666,1932372084,-0.10767030715942,-0.32052126526833,-116.57899475097656,0.03431710973382,-0.02172761783004,9.47896194458008,-0.57112056016922,3.55017113685608,0.36224931478500
667,1932380417,-0.10685972124338,-0.32137641310692,-116.57973480224609,0.01729003526270,-0.02990425378084,9.51266956329346,-0.52793502807617,3.42663431167603,0.19931718707085
668,1932388750,-0.10602101683617,-0.32154729962349,-116.57982635498047,0.01118578389287,-0.03713120147586,9.51420593261719,-0.52680796384811,3.51915240287781,0.28494557738304
669,1932397083,-0.10616064071655,-0.32102489471436,-116.57854461669922,0.02623206749558,-0.01807964965701,9.51212882995605,-0.63884460926056,3.59230685234070,0.45763671398163
670,1932405416,-0.10695897042751,-0.32121965289116,-116.57883453369141,0.03139179572463,-0.01802923157811,9.46055507659912,-0.72314113378525,3.51656532287598,0.25940817594528
671,1932413749,-0.10675270855427,-0.32040590047836,-116.57852935791016,0.03509707376361,-0.04202951490879,9.51222038269043,-0.59809237718582,3.62793612480164,0.33110240101814
672,1932422082,-0.10741651058197,-0.32004573941231,-116.57814788818359,0.00752477254719,-0.02807653509080,9.49960613250732,-0.70692723989487,3.58275270462036,0.34116876125336
673,1932430415,-0.10784178227186,-0.31984904408455,-116.57790374755859,0.04279920831323,-0.02682825550437,9.50525569915771,-0.67365443706512,3.55457687377930,0.32769572734833
674,1932438748,-0.10860013961792,-0.31930255889893,-116.57676696777344,0.02570944279432,-0.01490064430982,9.50477504730225,-0.71786445379257,3.60472917556763,0.43279084563255
675,1932447081,-0.10839542001486,-0.31958475708961,-116.57626342773438,0.01558409444988,-0.01623351685703,9.52471446990967,-0.59934747219086,3.49599719047546,0.35848399996758
