Time,Gaze_Direction.x,Gaze_Direction.y,Gaze_Direction.z,Gaze_Origin.x,Gaze_Origin.y,Gaze_Origin.z,Head_Movement_Direction.x,Head_Movement_Direction.y,Head_Movement_Direction.z,Head_Velocity.x,Head_Velocity.y,Head_Velocity.z,Hit_Normal.x,Hit_Normal.y,Hit_Normal.z,Hit_Position.x,Hit_Position.y,Hit_Position.z,Cursor_Position.x,Cursor_Position.y,Cursor_Position.z
52.22,-0.06395586,-0.8499993,-0.5228869,0.9338053,-0.1385937,2.298425,0.3799257,-0.05904846,0.9231257,0,0,0,-0.0019918,0.999981,-0.00583026,0.8823085,-0.8230081,1.8774,0.8058937,-1.838592,1.252652
52.24,-0.07971422,-0.8431776,-0.5316927,0.9299241,-0.1364112,2.299143,0.3795154,-0.05872171,0.9233157,0,0,0,0.2225096,0,0.9749305,0.8658145,-0.8145301,1.871533,0.7704956,-1.822766,1.235758
52.26,-0.07971422,-0.8431776,-0.5316927,0.9299241,-0.1364112,2.299143,0.3790044,-0.05834213,0.9235501,0,0,0,0.2225096,0,0.9749305,0.8658145,-0.8145301,1.871533,0.7704956,-1.822766,1.235758
52.27,-0.07971422,-0.8431776,-0.5316927,0.9299241,-0.1364112,2.299143,0.3785441,-0.05800028,0.9237607,0,0,0,0.2225096,0,0.9749305,0.8658145,-0.8145301,1.871533,0.7704956,-1.822766,1.235758
52.29,-0.09727579,-0.8357989,-0.5403494,0.925163,-0.1340039,2.300063,0.3781301,-0.05769293,0.9239498,0,0,0,0.7889525,0.5863413,-0.1837332,0.9251274,-0.1343096,2.299865,0.7306114,-1.805602,1.219364
52.31,-0.1153564,-0.8282491,-0.5483578,0.9202874,-0.1316162,2.300985,0.3775814,-0.05732123,0.9241975,0,0,0,0.8043053,0.5562029,-0.20912,0.9195445,-0.1369506,2.297453,0.6895747,-1.788114,1.204269
52.33,-0.1342533,-0.820494,-0.5556669,0.9153016,-0.1292497,2.301964,0.3769082,-0.05689322,0.9244989,0,0,0,0.81299,0.531508,-0.2377954,0.9137456,-0.1387595,2.295523,0.646795,-1.770238,1.19063
52.34,-0.1533029,-0.8125583,-0.5623586,0.9102271,-0.12691,2.302963,0.3761176,-0.05641484,0.9248504,0,0,0,0.7846596,0.5846728,-0.2060747,0.909496,-0.1307848,2.300281,0.6036212,-1.752027,1.178246
52.36,-0.1533029,-0.8125583,-0.5623586,0.9102271,-0.12691,2.302963,0.3752176,-0.05589226,0.9252479,0,0,0,0.8447745,0.4193983,-0.3323569,0.9053059,-0.1529938,2.284911,0.6036212,-1.752027,1.178246
52.37,-0.1533029,-0.8125583,-0.5623586,0.9102271,-0.12691,2.302963,0.3744073,-0.05542192,0.9256045,0,0,0,-0.0019918,0.999981,-0.00583026,0.7787952,-0.823544,1.820834,0.6036212,-1.752027,1.178246
52.39,-0.1721683,-0.8051113,-0.567586,0.9045245,-0.1245693,2.304064,0.3736771,-0.05499821,0.925925,0,0,0,-0.0019918,0.999981,-0.00583026,0.7550308,-0.8236474,1.811229,0.5601878,-1.734792,1.168892
52.41,-0.1906448,-0.7977124,-0.5721096,0.8987721,-0.1223296,2.305177,0.3728078,-0.0545249,0.9263034,0,0,0,-0.0019918,0.999981,-0.00583026,0.7311406,-0.8237479,1.802128,0.5174824,-1.717754,1.160958
52.42,-0.1906448,-0.7977124,-0.5721096,0.8987721,-0.1223296,2.305177,0.3718113,-0.05401112,0.9267341,0,0,0,-0.0019918,0.999981,-0.00583026,0.7311406,-0.8237479,1.802128,0.5174824,-1.717754,1.160958
52.44,-0.1906448,-0.7977124,-0.5721096,0.8987721,-0.1223296,2.305177,0.370914,-0.05354868,0.9271205,0,0,0,-0.0019918,0.999981,-0.00583026,0.7311406,-0.8237479,1.802128,0.5174824,-1.717754,1.160958
52.46,-0.2033841,-0.791309,-0.5765978,0.8924125,-0.1201503,2.306256,0.3701055,-0.05313211,0.9274676,0,0,0,-0.0019918,0.999981,-0.00583026,0.7115493,-0.8238372,1.793505,0.4856443,-1.702768,1.15306
52.47,-0.2157214,-0.7849652,-0.58077,0.886058,-0.1180651,2.307275,0.3691422,-0.05267212,0.9278778,0,0,0,-0.0019918,0.999981,-0.00583026,0.6920758,-0.8239254,1.785032,0.4546151,-1.687996,1.145735
52.49,-0.2273544,-0.7786252,-0.5848528,0.8796868,-0.1160625,2.308244,0.3680404,-0.05217694,0.9283434,0,0,0,-0.0019918,0.999981,-0.00583026,0.672969,-0.8240132,1.776478,0.424978,-1.673313,1.138539
52.51,-0.2385213,-0.7724611,-0.5885672,0.8733065,-0.1141508,2.309162,0.3668127,-0.05165314,0.9288584,0,0,0,-0.0019918,0.999981,-0.00583026,0.654088,-0.824099,1.768226,0.3962638,-1.659073,1.132028
52.52,-0.2541522,-0.7655827,-0.5910074,0.8669807,-0.1122988,2.309966,0.3654714,-0.05110716,0.9294172,0,0,0,0.9749304,0,-0.2225097,0.6599386,-0.7359718,1.828509,0.3586763,-1.643464,1.127951
52.54,-0.2692288,-0.7587142,-0.5931853,0.8606271,-0.1105202,2.310707,0.3640312,-0.05054384,0.9300131,0,0,0,0,0.9999998,0,0.6447375,-0.7189192,1.835042,0.3221695,-1.627949,1.124336
52.56,-0.2836337,-0.7518853,-0.5951642,0.8542387,-0.1088056,2.31141,0.362501,-0.04996784,0.9306418,0,0,0,0,0.9999998,0,0.6240856,-0.7189191,1.828467,0.2869713,-1.612576,1.121081
52.57,-0.2975289,-0.745239,-0.5967373,0.8478432,-0.1071522,2.312021,0.3608885,-0.04938296,0.9312996,0,0,0,0,0.9999998,0,0.6036017,-0.7189191,1.82216,0.2527854,-1.59763,1.118547
52.59,-0.3106316,-0.7385926,-0.5983217,0.8413891,-0.1055191,2.31259,0.3592024,-0.04879269,0.9319825,0,0,0,0,0.9999998,0,0.5834099,-0.7189191,1.815684,0.2201258,-1.582704,1.115946
52.61,-0.3232852,-0.7320101,-0.5997065,0.8348823,-0.1038979,2.313093,0.3574473,-0.04819812,0.932688,0,0,0,0,0.9999998,0,0.5632641,-0.7189191,1.809231,0.1883119,-1.567918,1.11368
52.62,-0.3349553,-0.7254668,-0.6012511,0.8283079,-0.1023273,2.313545,0.3556289,-0.04760035,0.9334136,0,0,0,0,0.9999998,0,0.5436213,-0.7189191,1.802527,0.1583973,-1.553261,1.111043
52.64,-0.5979513,-0.5269532,-0.6039657,0.6629862,-0.06438592,2.32353,0.3537512,-0.04700176,0.9341571,0,0,0,0,1,0,0.6252741,-0.09762023,2.285438,-0.5329165,-1.118292,1.115598
52.66,-0.5975926,-0.5270676,-0.6042209,0.6627187,-0.06439122,2.323463,0.3457913,-0.04494903,0.9372334,-0.4959653,0.1138241,0.02995348,0,1,0,0.6250434,-0.09762026,2.28537,-0.5324665,-1.118526,1.115022
52.67,-0.5972648,-0.5271876,-0.6044403,0.6621603,-0.06438219,2.323345,0.3387184,-0.04312865,0.9398981,-0.4662074,0.1069946,0.02815627,0,1,0,0.624504,-0.09762026,2.285236,-0.5323693,-1.118757,1.114464
52.69,-0.5965108,-0.5275087,-0.6049045,0.6613492,-0.06439143,2.323156,0.3323155,-0.04148805,0.9422547,-0.438235,0.100575,0.02646689,0.4114358,0.904408,-0.1129895,0.6602174,-0.06539233,2.322008,-0.5316724,-1.119409,1.113347
52.71,-0.5957698,-0.5278678,-0.6053214,0.660265,-0.06440528,2.322913,0.3265105,-0.04001065,0.9443458,-0.4119408,0.09454046,0.02487888,0.4890057,0.8606476,-0.1419826,0.6565066,-0.06773534,2.319094,-0.5312746,-1.120141,1.11227
52.72,-0.5945571,-0.5284346,-0.6060186,0.658951,-0.0644374,2.322595,0.3212364,-0.03868084,0.9462081,-0.3872244,0.08886804,0.02338615,0.2199184,0.975411,-0.01446564,0.6584457,-0.06488647,2.32208,-0.5301633,-1.121307,1.110557
52.74,-0.5933511,-0.5289986,-0.6067084,0.6573915,-0.06447196,2.322213,0.3164345,-0.03748507,0.9478728,-0.3639909,0.08353595,0.02198298,0.2118003,0.9772025,-0.01469135,0.6572279,-0.06461782,2.322046,-0.5293105,-1.122469,1.108796
52.76,-0.5916521,-0.5297807,-0.6076842,0.6556342,-0.06454632,2.321743,0.3120503,-0.03641036,0.949367,-0.3421515,0.0785238,0.020664,0.2700304,0.9627593,-0.01334349,0.6518837,-0.06790462,2.317891,-0.52767,-1.124108,1.106374
52.77,-0.5898882,-0.5306823,-0.6086116,0.6536458,-0.0646411,2.321215,0.3080369,-0.03544661,0.9507132,-0.3216224,0.07381237,0.01942416,0.2941726,0.9555982,-0.01716295,0.6481598,-0.06957643,2.315555,-0.5261308,-1.126006,1.103992
52.79,-0.5876386,-0.531934,-0.6096943,0.6514426,-0.06476218,2.320624,0.30435,-0.03458385,0.9519315,-0.302325,0.06938363,0.01825871,0.3166806,0.9482541,-0.02296606,0.6441108,-0.07139902,2.313017,-0.5238345,-1.12863,1.101236
52.81,-0.585348,-0.5333031,-0.610701,0.6490193,-0.06489369,2.319968,0.30095,-0.03381328,0.9530395,-0.2841855,0.06522061,0.01716319,0.342157,0.9393495,-0.02347629,0.6400046,-0.07310691,2.310562,-0.5216766,-1.1315,1.098565
52.82,-0.5827003,-0.5348386,-0.6118888,0.6464193,-0.06505336,2.319225,0.2978011,-0.03312635,0.9540523,-0.2671344,0.06130737,0.0161334,0.3606085,0.9324486,-0.02238592,0.635644,-0.07494364,2.30791,-0.5189813,-1.134731,1.095448
52.84,-0.5799897,-0.5365093,-0.6130006,0.6436144,-0.0652447,2.318421,0.2948727,-0.03251608,0.9549824,-0.2511063,0.05762893,0.01516539,0.3487455,0.9369819,-0.02101262,0.6338646,-0.07426359,2.308116,-0.5163649,-1.138263,1.09242
52.86,-0.5769402,-0.5383781,-0.6142386,0.6406031,-0.0654799,2.317545,0.2921359,-0.0319763,0.9558414,-0.2360399,0.0541712,0.01425547,0.3955824,0.9179122,-0.03084821,0.6257328,-0.0793563,2.301714,-0.5132774,-1.142236,1.089068
52.87,-0.5738454,-0.5403938,-0.6153666,0.6373983,-0.06575876,2.316611,0.2895645,-0.03150199,0.9566393,-0.2218775,0.05092093,0.01340014,0.4119194,0.9104182,-0.03822323,0.6203687,-0.0817957,2.298349,-0.5102925,-1.146546,1.085877
52.89,-0.5705177,-0.5428461,-0.6163015,0.6340052,-0.06609032,2.315607,0.2871351,-0.03108857,0.9573848,-0.2085649,0.04786567,0.01259613,0.4238953,0.9047047,-0.04268644,0.6149364,-0.08423434,2.295007,-0.5070302,-1.151783,1.083004
52.91,-0.5671269,-0.5455351,-0.6170564,0.6304316,-0.06648358,2.314538,0.2848268,-0.03073228,0.9580856,-0.196051,0.04499373,0.01184036,0.4367541,0.8981666,-0.05042556,0.6090429,-0.08705799,2.291266,-0.5038221,-1.157554,1.080425
52.92,-0.5651929,-0.5493215,-0.6154696,0.6266967,-0.06694953,2.313406,0.2826213,-0.03043018,0.9587482,-0.1842879,0.0422941,0.01112994,0.4468611,0.8928484,-0.05600938,0.6030478,-0.08993433,2.287653,-0.5036891,-1.165593,1.082466
52.94,-0.5630867,-0.5533988,-0.6137451,0.6228043,-0.06746161,2.312208,0.2805025,-0.03018004,0.9593781,-0.1732307,0.03975646,0.01046215,0.4332511,0.8998459,-0.05070365,0.6010064,-0.08888441,2.288449,-0.5033692,-1.174259,1.084718
52.96,-0.5607716,-0.557902,-0.6117847,0.6186527,-0.06803174,2.310985,0.2784564,-0.02997877,0.9599802,-0.1628368,0.03737107,0.009834417,0.4711817,0.8801489,-0.05766867,0.5910304,-0.09551274,2.28085,-0.5028906,-1.183836,1.087415
52.97,-0.5583706,-0.5625462,-0.6097246,0.6143578,-0.06869219,2.309701,0.276465,-0.02982402,0.9605605,-0.1530666,0.03512881,0.009244352,0,1,0,0.5856444,-0.09762024,2.278347,-0.5023834,-1.193785,1.090252
52.99,-0.5553097,-0.5703977,-0.6052088,0.6098013,-0.06944197,2.308479,0.2745185,-0.02971513,0.961122,-0.1438826,0.03302108,0.00868969,0,1,0,0.5823683,-0.0976203,2.278581,-0.5008181,-1.210238,1.098061
53.01,-0.5521147,-0.5784905,-0.6004316,0.6051313,-0.07023687,2.307191,0.2726001,-0.02965128,0.9616698,-0.1352496,0.03103981,0.008168309,0,1,0,0.5789964,-0.09762038,2.278769,-0.499098,-1.227218,1.106328
53.02,-0.5489619,-0.5864046,-0.5956262,0.6004486,-0.07106793,2.305751,0.2707038,-0.02963005,0.9622059,-0.1271347,0.02917743,0.00767821,0,1,0,0.5755917,-0.09762024,2.278781,-0.4974751,-1.243877,1.114498
53.04,-0.5457608,-0.5942739,-0.5907484,0.59567,-0.07193208,2.30425,0.2688275,-0.02964895,0.9627312,-0.1195066,0.02742678,0.007217518,0,1,0,0.5720788,-0.09762033,2.278714,-0.4958516,-1.26048,1.122753
53.06,-0.5425587,-0.6018554,-0.5860036,0.5908382,-0.07282944,2.302686,0.2669663,-0.02970553,0.9632474,-0.1123362,0.02578117,0.006784467,0,1,0,0.5684898,-0.09762026,2.278548,-0.4942791,-1.27654,1.130679
53.07,-0.539273,-0.6095135,-0.5811006,0.5859227,-0.073743,2.301071,0.2651161,-0.02979759,0.9637554,-0.105596,0.0242343,0.006377399,0,1,0,0.564797,-0.09762032,2.278307,-0.4926232,-1.29277,1.13887
53.09,-0.5361698,-0.6166714,-0.5764011,0.5809941,-0.07469221,2.299351,0.2632728,-0.02992243,0.9642566,-0.09926026,0.02278024,0.005994754,0,1,0,0.5610591,-0.09762029,2.27792,-0.4913455,-1.308035,1.146549
53.11,-0.4463383,-0.7768897,-0.4440997,0.4561667,-0.09877085,2.255116,0.2614357,-0.03007852,0.9647515,0,0,0,0.9514735,0.1501438,0.2686169,0.1899978,-0.5620606,1.990282,-0.4365098,-1.65255,1.366917
53.12,-0.4463868,-0.7766902,-0.4443998,0.4559117,-0.09883466,2.255013,0.2551475,-0.03136649,0.9663926,-0.374482,-0.07223591,-0.132705,0.9562932,0.142679,0.2552374,0.1831318,-0.5734577,1.983448,-0.4368619,-1.652215,1.366214
53.14,-0.4463432,-0.7766258,-0.4445561,0.4554283,-0.09895466,2.254805,0.2494689,-0.03252756,0.9678358,-0.3520131,-0.06790176,-0.1247427,0.9605371,0.1356488,0.2428332,0.1758809,-0.5853601,1.976377,-0.4372582,-1.652206,1.365693
53.16,-0.4463404,-0.7763661,-0.4450123,0.4547635,-0.09914685,2.254505,0.2443323,-0.0335773,0.9691095,-0.3308923,-0.06382766,-0.1172581,0.09663247,0.9953067,0.005173685,0.4545062,-0.09959439,2.254248,-0.4379172,-1.651879,1.36448
53.17,-0.4462217,-0.7763385,-0.4451793,0.4539033,-0.09939846,2.254123,0.2396782,-0.03453044,0.9702376,-0.3110387,-0.059998,-0.1102226,0.1209322,0.9926258,0.008341478,0.4526226,-0.1016266,2.252845,-0.4385402,-1.652076,1.363764
53.19,-0.4461803,-0.7761781,-0.4455008,0.4528876,-0.09970167,2.253671,0.2354521,-0.03539954,0.9712405,-0.2923764,-0.05639812,-0.1036093,0.141398,0.9898731,0.01256942,0.4506665,-0.1035655,2.251453,-0.4394729,-1.652058,1.362669
53.21,-0.4460608,-0.7761849,-0.4456083,0.4517181,-0.1000389,2.253142,0.2316062,-0.03619557,0.9721355,-0.2748338,-0.05301423,-0.09739271,0.1620297,0.9865492,0.02161188,0.4487628,-0.1051813,2.25019,-0.4404036,-1.652409,1.361925
53.22,-0.4460454,-0.7760049,-0.4459371,0.4504578,-0.100433,2.252531,0.2280976,-0.03692756,0.9729373,-0.2583438,-0.04983338,-0.09154914,0.1739201,0.9843579,0.0281302,0.446541,-0.1072474,2.248615,-0.441633,-1.652443,1.360656
53.24,-0.4458788,-0.7760089,-0.4460967,0.449076,-0.1008514,2.251876,0.2248897,-0.03760474,0.9736578,-0.2428432,-0.04684338,-0.0860562,0.1670377,0.9856055,0.02608136,0.4455087,-0.10706,2.248307,-0.4426816,-1.652869,1.359683
53.26,-0.4457081,-0.7759305,-0.4464037,0.4475845,-0.1013035,2.251177,0.2219484,-0.03823376,0.9743081,-0.2282726,-0.04403277,-0.08089282,0.2014875,0.9789661,0.03206568,0.4424294,-0.110278,2.246013,-0.4438317,-1.653165,1.358369
53.27,-0.4455164,-0.7759169,-0.4466186,0.445977,-0.1017802,2.250435,0.2192428,-0.03882118,0.9748973,-0.2145762,-0.04139081,-0.07603925,0.2188076,0.9750358,0.03779569,0.4401574,-0.1119157,2.244601,-0.4450558,-1.653614,1.357198
53.29,-0.4455043,-0.7756492,-0.4470955,0.4442958,-0.1022702,2.249664,0.2167451,-0.03937239,0.9754336,-0.2017016,-0.03890736,-0.0714769,0.2297911,0.97246,0.03895599,0.4380698,-0.11311,2.243415,-0.4467128,-1.653569,1.355473
53.31,-0.4454681,-0.7754368,-0.4474998,0.4425256,-0.1027714,2.248862,0.2144322,-0.03989166,0.9759235,-0.1895995,-0.03657291,-0.06718829,0.2409029,0.969636,0.0420936,0.4359095,-0.1142881,2.242216,-0.4484106,-1.653645,1.353862
53.32,-0.4456399,-0.7749416,-0.4481859,0.4407176,-0.1032998,2.24802,0.212282,-0.04038282,0.9763733,-0.1782236,-0.03437854,-0.06315698,0.2485827,0.9676071,0.04408041,0.4335395,-0.1157821,2.240801,-0.4505622,-1.653183,1.351648
53.34,-0.4457698,-0.7744748,-0.4488631,0.4388354,-0.1038238,2.247164,0.2102771,-0.04085004,0.9767876,-0.1675301,-0.03231583,-0.05936757,0.2393954,0.9700262,0.04170098,0.4321614,-0.1154192,2.240444,-0.4527043,-1.652773,1.349438
53.36,-0.4460189,-0.7738459,-0.4496994,0.4369021,-0.104356,2.246291,0.2084002,-0.04129555,0.9771711,-0.1574783,-0.03037688,-0.05580551,0.2655192,0.9630966,0.04409469,0.4292349,-0.1176587,2.23856,-0.4551358,-1.652048,1.346892
53.37,-0.4463351,-0.7731453,-0.4505899,0.4349051,-0.1048968,2.245418,0.206636,-0.04172208,0.9775276,-0.1480296,-0.02855426,-0.05245718,0.2754689,0.9602919,0.04422825,0.4268517,-0.1188468,2.237288,-0.4577652,-1.651187,1.344238
53.39,-0.4468315,-0.7722939,-0.451557,0.4328806,-0.1054397,2.244554,0.2049704,-0.04213199,0.9778606,-0.1391478,-0.02684101,-0.04930975,0.2820465,0.9587088,0.03643193,0.4246329,-0.1196949,2.236219,-0.4607824,-1.650028,1.34144
53.41,-0.4474279,-0.7714384,-0.452428,0.430813,-0.1059564,2.243698,0.2033926,-0.04252701,0.9781728,-0.130799,-0.02523055,-0.04635116,0.2897475,0.9564754,0.03466126,0.4227191,-0.1199116,2.235513,-0.464043,-1.648833,1.338842
53.42,-0.4482954,-0.7703835,-0.4533658,0.4287327,-0.1064864,2.242827,0.2018923,-0.04290738,0.978467,-0.122951,-0.02371672,-0.04357009,0.2929877,0.9553767,0.03759865,0.4203115,-0.1209581,2.234311,-0.4678581,-1.647253,1.336096
53.44,-0.4492981,-0.7692372,-0.4543186,0.4266428,-0.1069979,2.241994,0.200461,-0.04327532,0.9787451,-0.115574,-0.02229371,-0.04095589,0.2826892,0.958546,0.03572778,0.4187668,-0.1204823,2.23403,-0.4719535,-1.645472,1.333357
53.46,-0.4506093,-0.7680576,-0.4550152,0.4245693,-0.1074898,2.241175,0.199091,-0.0436312,0.9790089,-0.1086395,-0.02095609,-0.03849853,0.2960773,0.954814,0.02585571,0.4165604,-0.1211409,2.233088,-0.4766492,-1.643605,1.331145
53.47,-0.4520617,-0.7668002,-0.4556948,0.4224876,-0.1079448,2.240391,0.1977764,-0.04397545,0.9792599,-0.1021212,-0.01969872,-0.03618862,0.3011733,0.9532543,0.02451577,0.4148194,-0.1209518,2.232661,-0.4816358,-1.641545,1.329001
53.49,-0.4557725,-0.7652867,-0.4545411,0.4205377,-0.1083962,2.239566,0.1965109,-0.04430757,0.9794996,-0.09599389,-0.0185168,-0.0340173,0.3001107,0.9536597,0.02160229,0.4129479,-0.1211404,2.231996,-0.4910074,-1.63897,1.330483
53.51,-0.4594979,-0.7637073,-0.4534455,0.4186094,-0.1088176,2.238797,0.1952962,-0.04462852,0.979728,0,0,0,0.2979366,0.9544791,0.01426696,0.4114535,-0.1207112,2.231736,-0.5003864,-1.636232,1.331906
53.52,-0.4630756,-0.7622064,-0.4523298,0.4167508,-0.1092186,2.238032,0.194127,-0.04493809,0.9799461,0,0,0,0.2950392,0.9554159,0.01149652,0.410006,-0.1203203,2.231444,-0.5094004,-1.633632,1.333372
53.54,-0.4665878,-0.7606772,-0.4512936,0.4149172,-0.1095999,2.237326,0.1930014,-0.04523662,0.9801548,0,0,0,0.2856921,0.9582694,0.01000085,0.4086039,-0.1198925,2.23122,-0.5182585,-1.630955,1.334739
53.56,-0.469818,-0.7593085,-0.4502463,0.4131453,-0.109964,2.23662,0.1919161,-0.0455241,0.9803546,0,0,0,0.285188,0.9584327,0.008630755,0.4071263,-0.1196918,2.230851,-0.5264906,-1.628581,1.336127
53.57,-0.5455208,-0.7228099,-0.4242085,0.3696434,-0.1186285,2.220367,0.1908694,-0.04580089,0.9805461,0,0,0,-0.1748568,0.8240201,0.5389025,0.01676339,-0.5861912,1.94596,-0.7213982,-1.564248,1.37195
53.59,-0.5451622,-0.7231031,-0.4241698,0.3695866,-0.1186192,2.220325,0.188188,-0.04648542,0.9810321,-0.1305058,-0.02599371,-0.04875827,-0.07764968,0.8559925,0.5111237,0.01800045,-0.5849631,1.946769,-0.7207378,-1.564825,1.371986
53.61,-0.5447535,-0.7233846,-0.424215,0.3695,-0.1186092,2.220312,0.1857717,-0.04710079,0.9814631,-0.1226755,-0.02443409,-0.04583277,0.9778918,0.2060596,0.03559544,0.01896745,-0.5840855,1.947342,-0.720007,-1.565378,1.371881
53.62,-0.5440786,-0.7238545,-0.4242794,0.3693937,-0.118608,2.220303,0.1835921,-0.04765406,0.9818465,-0.115315,-0.02296804,-0.04308281,0.9762806,0.2125992,0.04095988,0.01725644,-0.5870994,1.945702,-0.7187636,-1.566317,1.371744
53.64,-0.5433313,-0.7243567,-0.4243802,0.3692694,-0.1186258,2.220335,0.1816251,-0.04815181,0.9821879,-0.1083961,-0.02158996,-0.04049784,0.9742242,0.2208007,0.04619678,0.01593229,-0.5896866,1.944354,-0.7173932,-1.567339,1.371575
53.66,-0.542271,-0.7251052,-0.4244581,0.3691156,-0.1186511,2.220404,0.1798487,-0.04860037,0.9824927,-0.1018923,-0.02029456,-0.03806797,0.9718011,0.2302763,0.05074949,0.01497155,-0.5921997,1.9432,-0.7154266,-1.568861,1.371487
53.67,-0.5411319,-0.7259488,-0.4244699,0.3689381,-0.1186825,2.220508,0.178242,-0.04900499,0.9827654,-0.09577876,-0.01907689,-0.03578389,0.9695911,0.2385609,0.05460768,0.01442599,-0.5942739,1.942425,-0.7133256,-1.57058,1.371569
53.69,-0.5397959,-0.726967,-0.4244282,0.3687267,-0.1187044,2.220643,0.1767877,-0.04937012,0.9830098,0,0,0,0.9675343,0.2460007,0.057975,0.01397195,-0.5964683,1.941708,-0.7108651,-1.572639,1.371786
53.71,-0.5385324,-0.7279357,-0.4243729,0.3684823,-0.1187196,2.220803,0.1754682,-0.04969944,0.9832295,0,0,0,0.9651407,0.2537175,0.06427225,0.01350868,-0.5985384,1.941077,-0.7085826,-1.574591,1.372057
53.72,-0.5372954,-0.728829,-0.4244076,0.3682175,-0.1187416,2.22096,0.1742686,-0.04999617,0.9834278,0,0,0,0.9626409,0.2609901,0.07215632,0.01290458,-0.6007155,1.9403,-0.7063733,-1.5764,1.372145
53.74,-0.536208,-0.7296366,-0.4243952,0.3679375,-0.1187785,2.221161,0.1731763,-0.05026387,0.9836071,0,0,0,0.9597317,0.2684491,0.08276582,0.01246509,-0.602482,1.939814,-0.7044786,-1.578052,1.372371
53.76,-0.5351254,-0.7304655,-0.424336,0.3676455,-0.1188215,2.221411,0.1721794,-0.05050603,0.9837697,0,0,0,0.9570135,0.2749696,0.09228685,0.01198918,-0.6043051,1.939388,-0.7026054,-1.579752,1.372739
53.77,-0.5340901,-0.7313626,-0.4240951,0.3673491,-0.1188698,2.221701,0.1712683,-0.05072524,0.9839174,0,0,0,0,0.9999998,0,-0.07084724,-0.7189192,1.87375,-0.7008311,-1.581595,1.373511
53.79,-0.5329987,-0.732331,-0.4237969,0.3670426,-0.1189122,2.222026,0.1704328,-0.05092419,0.9840522,0,0,0,0,0.9999998,0,-0.06964916,-0.7189191,1.874804,-0.6989548,-1.583574,1.374432
53.81,-0.5320016,-0.7333347,-0.4233137,0.366724,-0.1189513,2.222388,0.1696647,-0.05110459,0.9841756,0,0,0,0.2082269,0.9165034,-0.34156,0.3667142,-0.1189648,2.22238,-0.6972792,-1.585621,1.375761
53.82,-0.5309605,-0.7343187,-0.4229149,0.3663737,-0.1189898,2.222801,0.1689579,-0.05126771,0.9842886,0,0,0,0.2042917,0.9129207,-0.353328,0.3662584,-0.1191493,2.22271,-0.6955472,-1.587627,1.376971
53.84,-0.5300931,-0.7352507,-0.4223834,0.3660279,-0.1190303,2.223249,0.1683033,-0.0514155,0.9843931,0,0,0,0,0.9999998,0,-0.06647339,-0.718919,1.878628,-0.6941584,-1.589532,1.378482
53.86,-0.5292411,-0.7361636,-0.4218614,0.365687,-0.1190595,2.223726,0.1676962,-0.05154932,0.9844897,0,0,0,0.1879924,0.9065037,-0.3780341,0.3655259,-0.1192836,2.223598,-0.6927953,-1.591387,1.380003
53.87,-0.5285163,-0.7370282,-0.4212599,0.3653598,-0.119073,2.224235,0.167131,-0.05167022,0.9845794,0,0,0,0.183222,0.9027734,-0.3891399,0.3653358,-0.1191064,2.224216,-0.6916728,-1.59313,1.381716
53.89,-0.5276858,-0.7378284,-0.4209002,0.3650493,-0.1190799,2.224795,0.1666048,-0.05177853,0.984663,0,0,0,0.1616431,0.9005123,-0.4036696,0.3650436,-0.119088,2.224791,-0.6903223,-1.594737,1.382995
53.91,-0.5268968,-0.7386742,-0.4204048,0.364625,-0.1189395,2.225377,0.1661139,-0.0518751,0.9847408,0,0,0,0,0.9999998,0,-0.0633409,-0.7189191,1.883908,-0.6891688,-1.596288,1.384567
53.92,-0.526009,-0.7395025,-0.4200601,0.3642689,-0.1188046,2.225972,0.1656505,-0.0519545,0.9848146,0,0,0,0,0.9999998,0,-0.06259319,-0.718919,1.885089,-0.6877491,-1.59781,1.385852
53.94,-0.5252065,-0.7402381,-0.4197684,0.3639488,-0.1186821,2.226622,0.1652133,-0.0520189,0.9848847,0,0,0,0,0.9999998,0,-0.0619255,-0.7189191,1.886245,-0.6864642,-1.599158,1.387085
53.96,-0.5244668,-0.7408618,-0.419593,0.3637019,-0.1185561,2.227324,0.1648009,-0.05207007,0.9849502,0,0,0,0,0.9999998,0,-0.06130376,-0.7189192,1.887304,-0.6852317,-1.60028,1.388138
53.97,-0.523895,-0.7413996,-0.4193574,0.3635025,-0.1184276,2.228076,0.1644143,-0.05210906,0.9850122,0,0,0,0,0.9999998,0,-0.06082261,-0.7189191,1.888421,-0.6842874,-1.601227,1.389362
53.99,-0.5233474,-0.7417759,-0.4193756,0.3633871,-0.1182874,2.228876,0.1640525,-0.05213683,0.9850705,0,0,0,0,0.9999998,0,-0.06037843,-0.7189191,1.889298,-0.6833078,-1.601839,1.390125
54.01,-0.5229182,-0.7420832,-0.4193676,0.3633537,-0.118157,2.229737,0.1637164,-0.05215386,0.9851252,0,0,0,0.02663977,0.8311887,-0.5553519,0.3632051,-0.1183679,2.229618,-0.6824826,-1.602323,1.391002
54.02,-0.5224266,-0.7423438,-0.4195189,0.3634352,-0.1180191,2.230633,0.1634064,-0.05216149,0.9851761,0,0,0,-0.03896837,0.8049507,-0.5920607,0.3624824,-0.1193729,2.229867,-0.6814181,-1.602707,1.391595
